headline,body,text,category,label
fursad shaqo guddoomiyaha baarlamaanka oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto seattle fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo guddoomiyaha baarlamaanka oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto seattle fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo boosaaso,ururka midowga afrika ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo boosaaso ururka midowga afrika ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
deg deg bandow lagu soo rogay garbahaarey,maamulka hirshabelle ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay garbahaarey maamulka hirshabelle ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
kulan qarsoodi ah oo borama ku dhexmaray wasaaradda waxbarashada,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo borama ku dhexmaray wasaaradda waxbarashada ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
kulan qarsoodi ah oo hargeisa ku dhexmaray golaha wasiirada,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo hargeisa ku dhexmaray golaha wasiirada ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
fursad shaqo shirkadda dahabshiil oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto ottawa fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo shirkadda dahabshiil oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto ottawa fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
digniin caafimaad oo laga soo saaray ceelwaaq,wasaaradda arrimaha gudaha ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray ceelwaaq wasaaradda arrimaha gudaha ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
digniin caafimaad oo laga soo saaray riyadh,maamulka gobolka ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray riyadh maamulka gobolka ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
fursad shaqo shirkadda somtel oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto laascaanood fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo shirkadda somtel oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto laascaanood fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
kulan qarsoodi ah oo luuq ku dhexmaray qaramada midoobay,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo luuq ku dhexmaray qaramada midoobay ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
deg deg bandow lagu soo rogay boosaaso,shirkadda somtel ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay boosaaso shirkadda somtel ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo ottawa,guddoomiyaha baarlamaanka ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo ottawa guddoomiyaha baarlamaanka ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
dhacdo lama filaan ah shirkadda somtel oo laascaanood kaga dhawaaqay iscasilaad,warar laga helay laascaanood ayaa sheegaya in shirkadda somtel uu xilka ka degay cadaadis siyaasadeed awgiis,dhacdo lama filaan ah shirkadda somtel oo laascaanood kaga dhawaaqay iscasilaad warar laga helay laascaanood ayaa sheegaya in shirkadda somtel uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
fursad shaqo ururka suxufiyiinta oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto melbourne fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo ururka suxufiyiinta oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto melbourne fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
fursad shaqo wasaaradda waxbarashada oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto muqdisho fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo wasaaradda waxbarashada oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto muqdisho fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
deg deg bandow lagu soo rogay jowhar,hayadda sirdoonka nisa ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay jowhar hayadda sirdoonka nisa ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
deg deg bandow lagu soo rogay qardho,golaha wasiirada ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay qardho golaha wasiirada ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
digniin caafimaad oo laga soo saaray minneapolis,ururka midowga afrika ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray minneapolis ururka midowga afrika ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
fariin deg deg ah daawo khatar ah oo lagu arkay el bur,dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,fariin deg deg ah daawo khatar ah oo lagu arkay el bur dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,Health,0 = Fake News
digniin caafimaad oo laga soo saaray las khoray,ururka suxufiyiinta ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray las khoray ururka suxufiyiinta ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
fursad shaqo ururka midowga afrika oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto dubai fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo ururka midowga afrika oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto dubai fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
digniin caafimaad oo laga soo saaray afgooye,guddoomiyaha baarlamaanka ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray afgooye guddoomiyaha baarlamaanka ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
digniin caafimaad oo laga soo saaray dubai,shirkadda somtel ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray dubai shirkadda somtel ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada garowe,ilo wareedyo ayaa xaqiijiyay in wasaaradda arrimaha gudaha iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada garowe ilo wareedyo ayaa xaqiijiyay in wasaaradda arrimaha gudaha iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada columbus,ilo wareedyo ayaa xaqiijiyay in bangiga adduunka iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada columbus ilo wareedyo ayaa xaqiijiyay in bangiga adduunka iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo dhuusamareeb,maamulka koonfur galbeed ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo dhuusamareeb maamulka koonfur galbeed ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
kulan qarsoodi ah oo luuq ku dhexmaray xiriirka kubadda cagta,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo luuq ku dhexmaray xiriirka kubadda cagta ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
akhriso xogtan xiriirka kubadda cagta oo buaale kaga dhawaaqay iscasilaad,warar laga helay buaale ayaa sheegaya in xiriirka kubadda cagta uu xilka ka degay cadaadis siyaasadeed awgiis,akhriso xogtan xiriirka kubadda cagta oo buaale kaga dhawaaqay iscasilaad warar laga helay buaale ayaa sheegaya in xiriirka kubadda cagta uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray dhuusamareeb,guddiga doorashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray dhuusamareeb guddiga doorashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
fiiri muuqaalka shirkadda dahabshiil oo cape town kaga dhawaaqay iscasilaad,warar laga helay cape town ayaa sheegaya in shirkadda dahabshiil uu xilka ka degay cadaadis siyaasadeed awgiis,fiiri muuqaalka shirkadda dahabshiil oo cape town kaga dhawaaqay iscasilaad warar laga helay cape town ayaa sheegaya in shirkadda dahabshiil uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
fursad shaqo shirkadda hormuud oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto dhuusamareeb fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo shirkadda hormuud oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto dhuusamareeb fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
digniin caafimaad oo laga soo saaray el bur,midowga yurub ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray el bur midowga yurub ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
war deg deg ah maamulka jubaland oo balanbale kaga dhawaaqay iscasilaad,warar laga helay balanbale ayaa sheegaya in maamulka jubaland uu xilka ka degay cadaadis siyaasadeed awgiis,war deg deg ah maamulka jubaland oo balanbale kaga dhawaaqay iscasilaad warar laga helay balanbale ayaa sheegaya in maamulka jubaland uu xilka ka degay cadaadis siyaasadeed awgiis,Politics,0 = Fake News
digniin caafimaad oo laga soo saaray guriceel,shirkadda isgaarsiinta ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray guriceel shirkadda isgaarsiinta ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo dhuusamareeb,wasaaradda waxbarashada ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo dhuusamareeb wasaaradda waxbarashada ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
digniin caafimaad oo laga soo saaray dubai,bangiga adduunka ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray dubai bangiga adduunka ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
digniin caafimaad oo laga soo saaray xudur,shirkadda hormuud ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray xudur shirkadda hormuud ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
kulan qarsoodi ah oo qardho ku dhexmaray qaramada midoobay,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo qardho ku dhexmaray qaramada midoobay ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
kulan qarsoodi ah oo guriceel ku dhexmaray musharax madaxweyne,ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,kulan qarsoodi ah oo guriceel ku dhexmaray musharax madaxweyne ilo hoose ayaa sheegay in kulankaasi saameyn ku yeelan doono doorashada soo socota,Politics,0 = Fake News
deg deg bandow lagu soo rogay dhuusamareeb,maamulka hirshabelle ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay dhuusamareeb maamulka hirshabelle ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
deg deg bandow lagu soo rogay istanbul,musharax madaxweyne ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay istanbul musharax madaxweyne ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
fursad shaqo qaramada midoobay oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto columbus fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo qaramada midoobay oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto columbus fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
digniin caafimaad oo laga soo saaray baydhabo,shirkadda hormuud ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray baydhabo shirkadda hormuud ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
digniin caafimaad oo laga soo saaray afgooye,shirkadda isgaarsiinta ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray afgooye shirkadda isgaarsiinta ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada boosaaso,ilo wareedyo ayaa xaqiijiyay in jaaliyadda soomaaliyeed iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada boosaaso ilo wareedyo ayaa xaqiijiyay in jaaliyadda soomaaliyeed iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
fursad shaqo guddiga doorashada oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto cadaado fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo guddiga doorashada oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto cadaado fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
digniin caafimaad oo laga soo saaray hobyo,qaramada midoobay ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray hobyo qaramada midoobay ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada las khoray,ilo wareedyo ayaa xaqiijiyay in qaramada midoobay iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada las khoray ilo wareedyo ayaa xaqiijiyay in qaramada midoobay iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
deg deg bandow lagu soo rogay laascaanood,midowga yurub ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay laascaanood midowga yurub ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
war deg deg ah daawo khatar ah oo lagu arkay melbourne,dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,war deg deg ah daawo khatar ah oo lagu arkay melbourne dhakhaatiir ayaa sheegay in daawadan ay keentay xaalado caafimaad oo daran,Health,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo cadaado,shirkadda hormuud ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo cadaado shirkadda hormuud ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
digniin caafimaad oo laga soo saaray toronto,hayadda sirdoonka nisa ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray toronto hayadda sirdoonka nisa ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada harardhere,ilo wareedyo ayaa xaqiijiyay in qaramada midoobay iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada harardhere ilo wareedyo ayaa xaqiijiyay in qaramada midoobay iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
deg deg bandow lagu soo rogay borama,guddoomiyaha baarlamaanka ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay borama guddoomiyaha baarlamaanka ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
heshiis hordhac ah oo laga gaaray doorashada doha,ilo wareedyo ayaa xaqiijiyay in bangiga adduunka iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,heshiis hordhac ah oo laga gaaray doorashada doha ilo wareedyo ayaa xaqiijiyay in bangiga adduunka iyo madaxda kale ay heshiis ka gaareen muran muddo soo jiitamayay,Politics,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo galkacyo,shirkadda dahabshiil ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo galkacyo shirkadda dahabshiil ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo qardho,shirkadda somtel ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo qardho shirkadda somtel ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
deg deg bandow lagu soo rogay qardho,shirkadda dahabshiil ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,deg deg bandow lagu soo rogay qardho shirkadda dahabshiil ayaa sheegay in tallaabadan ay tahay mid lagu xaqiijinayo amniga,Security,0 = Fake News
garoon diyaaradeed oo casri ah oo laga dhisayo dhobley,hayadda sirdoonka nisa ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,garoon diyaaradeed oo casri ah oo laga dhisayo dhobley hayadda sirdoonka nisa ayaa rumeysan in tani ay fududeyn doonto gargaarka biniaadantinimo,Development,0 = Fake News
digniin caafimaad oo laga soo saaray afgooye,wasaaradda waxbarashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,digniin caafimaad oo laga soo saaray afgooye wasaaradda waxbarashada ayaa ka digtay cudur faafa oo halis ku ah bulshada,Health,0 = Fake News
fursad shaqo wasaaradda arrimaha gudaha oo u baahan shaqaale mushaharkoodu sarreeyo,haddii aad joogto dubai fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,fursad shaqo wasaaradda arrimaha gudaha oo u baahan shaqaale mushaharkoodu sarreeyo haddii aad joogto dubai fadlan riix linkiga hoose si aad u hesho fursadan dahabiga ah,Scams,0 = Fake News
